Country Name,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
French Polynesia,PYF,,,,,,1889.24241351302,2229.75273749127,2210.06469776247,2512.26738179157,2274.4563152987,2299.17638896802,2593.11532869876,2751.17153841659,3516.39421601464,4375.53073758126,5260.42075236094,5401.97363025089,5669.99912372869,6969.93404314828,8169.15954164826,8885.64445517502,8103.45332426797,7907.98223886936,7977.58985280644,8005.80208522776,8514.27365159243,12659.1094803718,13630.0252341523,14051.4108001136,13470.0273701468,15913.5108741866,16038.8366679235,17169.7034766328,17539.5472699316,16444.1550454759,18262.4216852574,17788.0703913631,15724.0451227566,16303.0238001175,16074.2710253676,14324.1186592562,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,2755.55648497824,3246.71588726519,3909.88805578694,5583.6178395175,15631.6931432644,15292.5741773572,18906.1533318148,19842.0360563657,21109.9960546446,27455.0149046849,35010.3952789566,34926.7039959685,27402.267491084,20910.4533402704,19645.3146586178,16590.8027157778,12704.3663069235,12901.5209646685,13611.4456877017,14052.5898180418,15454.1796715698,14124.2638482838,15434.2100946431,14270.9737672887,14544.0055877414,15849.5657351625,17337.4218651437,21104.7637214836,18593.4140746031,21723.8142007549,29976.1676344676,28517.2208367328,30214.6704236357,34517.6032080083,42124.9408415757,51455.9509428993,59530.5610001944,65421.3769169684,80234.1908337022,59094.6591838465,67403.0876779676,82409.9416494702,85075.9865371983,85050.6843410957,83858.3404581765,63039.1126258027,57162.9680117767,59124.8672712073,65907.9484350408,62276.4286944365,50124.3859361728,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.83836389995,1769.88993114409,1817.90210089083,1680.70562287227,1260.74904545125,1102.10378473246,1158.13251591344,1323.10432504932,1650.27648080037,1633.01064354117,1577.32335708773,1852.46730900413,1599.88953304677,1659.90763954548,1825.17980455979,2119.88267323918,2679.41190951209,3494.94451718304,4617.92901643258,5757.4964285719,8360.16632132485,10435.0439841037,8548.11867218639,8214.07689289811,9099.2175388969,8507.10477456436,9547.85215096612,10043.6774497614,8969.14892146193,9548.58740298268,10807.0091671993,12398.9819787666,12899.3461112897,12896.0886211622,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.2353728423,3428.76215270861,3492.7103142473,3490.45250498822,3098.80263930177,2930.67020113494,2662.10403424087,2665.77986699982,2643.92919598833,2737.57202398929,1834.86184283035,1330.75723561155,1771.59405905827,2100.35251171829,2377.52957748244,2975.12535330125,4102.36483299792,5323.46308263383,6920.18912483291,9101.25504905672,11635.2729337888,8562.81327716515,10674.9957825675,14311.0843159612,15420.8745413273,15974.6446270517,14095.648742954,9313.01362484996,8704.89841329594,10720.3326583505,11287.3552780815,11497.6492498593,10126.7217935297,
Rwanda,RWA,40.5372112788806,40.6892681068887,40.9441819467614,41.2182969308148,41.0838793802528,45.9892827648958,37.488839319314,46.6427425321487,48.7840997847211,51.7946092993676,58.5252764514148,57.5892353406497,61.8119022529417,70.8029851726779,72.894402582075,131.019798969444,141.531010923414,160.384242800638,188.184756891559,222.813438332045,243.487074517845,264.026384131378,255.637012297001,260.005444727657,268.923276720984,279.104964268031,301.798124524559,318.206500160498,337.955461929181,330.497121252032,349.873309552059,269.85042334791,302.738637644386,314.751304069673,126.954894013875,221.628926108787,229.886767352433,288.409302094861,285.710273915441,287.373819176301,260.601185779705,238.781277816552,233.151263623832,249.743313122503,273.633690278611,331.690113448529,366.894392401644,438.664184462988,543.545356504914,579.726615038344,609.724917020252,668.494672193863,725.169770255329,722.894328508749,743.559037978437,751.077392617885,744.760748755977,772.316989145919,783.637162814808,820.149288558594,797.855520671748,
South Asia,SAS,82.3453989059087,86.0460827574312,89.9113280369832,98.9785796336554,110.874643897349,116.48449853533,95.7995482233565,103.062636613104,105.614406259986,113.5083829235,120.128791672743,124.907441186713,122.746139971717,137.157725692763,162.375554725052,169.813559097071,161.905302836418,183.114196954556,203.485049844429,222.568211449007,262.077252887994,271.314700748083,274.134279699762,283.432353514784,275.588605513276,292.809393059512,303.084317479609,328.986102468063,345.657361132332,341.142292396263,359.231669420062,312.657641462301,324.907343144382,314.998535831535,349.863574500782,380.35370103308,407.751551825925,419.319788083275,416.9828765771,438.310721012017,453.237604097343,455.858018925267,469.712186027703,538.711135990329,613.94779740106,691.692617164966,774.863798619305,959.305126399096,959.461249363055,1041.98021072851,1257.49950821449,1368.94510161531,1366.05942528266,1383.31690853854,1496.01499570463,1543.0481307214,1652.25180081923,1867.44396793317,1894.00888357406,1959.52584479156,1823.71291162955,
Saudi Arabia,SAU,,,,,,,,,777.267272584564,801.044739199234,921.335053209184,1177.72461185496,1511.67038084724,2227.00607314276,6437.41808944654,6304.11644700094,8202.77002047471,9038.87918664779,9282.66116630786,12241.2571459019,16977.9859320217,17871.9919950891,13944.9512846134,11039.2397953589,9632.53874648231,7919.65154739552,6304.25983754983,5932.29551042726,5856.38233879368,6085.9564651014,7246.01592028381,7883.2452680575,7932.09323262693,7485.54175585874,7421.28919382258,7690.57628428611,8335.80474237354,8551.67605908093,7419.16114403759,8007.95819422595,9171.33147630515,8684.64576229464,8695.39648348233,9609.96868647714,11185.1370411547,13791.454761932,15384.7383584183,16516.6317804658,20078.2600730401,16113.1437100059,19262.5476010256,23745.8805777495,25243.6019982366,24845.1246637862,24464.2125570307,20627.9269288204,19878.7638365016,20802.4663134648,23337.0175494347,23139.7979808237,20110.3161924912,
Sudan,SDN,125.859838991827,133.082246078262,140.725123548291,139.309840986329,139.223411006978,141.081929255897,140.685780717491,147.99767371032,150.022536764509,160.384148082561,176.954028103291,187.076941801955,196.910809651882,236.617220402857,294.985231800294,348.010079237257,419.931019641372,506.659717170485,431.812084027969,491.577425138428,392.414847801622,509.130651977978,453.796181865008,390.781297098717,445.948496883768,552.974546010054,683.067402748399,849.612331822309,632.335376092442,611.948300330452,483.952610882609,432.478949975078,260.510359649193,320.485331506291,449.710583015456,473.413470920276,300.564930338891,378.954761650082,355.152554190526,328.06865304601,366.172741960491,456.624237901334,512.44125816274,586.753211436903,711.921984166626,914.16652228893,1143.93225136591,1461.31591372515,1551.08577078954,1202.55788059175,1338.44372449561,1366.41090524947,1039.76205101829,1160.53555203281,1303.83895504606,1329.63596169544,1069.83995681729,1011.5212160524,740.746767001408,610.927861513165,486.418816281925,
Senegal,SEN,312.99296284623,321.361239587783,320.501538911354,322.300733288525,332.081155350613,328.563169210907,329.053313388876,319.639351683498,326.195796522291,301.26716581992,304.734090601725,305.308046452665,358.367926406586,399.808623876607,437.615734435684,574.133229492047,567.44414096445,567.025662858367,618.155089174016,751.025344200663,807.805929534265,713.515228584508,679.210074169068,586.142900156769,555.190693083359,590.132970060231,808.329230691129,943.512497796083,905.709093375318,871.640961809009,982.017876322546,935.491959835352,972.4318335977,895.613284760677,595.030006772919,727.989657599257,735.981909160091,661.653759845214,695.952378128979,688.998896893659,613.732384491775,648.441473299398,681.311850824678,831.831040294406,932.168095434437,992.688058138543,1027.73144085752,1197.40956116175,1403.94938456653,1308.93780804914,1271.58328084525,1366.77450070807,1317.77980180538,1372.66577931902,1396.65733855586,1219.24941513302,1269.90329385985,1361.70197218375,1458.06909258145,1430.14825900162,1471.83096170711,
Singapore,SGP,428.058980027396,449.151071278746,472.085824452565,511.205575252773,485.533858206574,516.53530333901,566.807677554886,626.033527685697,708.606066462846,812.682796852012,925.80391294265,1071.41154035538,1264.37510720987,1685.45979632163,2341.70551423633,2489.91157517591,2758.94038028476,2846.33598832854,3193.90565722355,3900.53355310873,4928.13911785754,5596.58597723068,6077.63424070932,6633.23667366491,7228.31758410647,7001.7667477117,6799.93036332671,7539.02930212443,8914.44122574729,10394.5389962406,11861.7561591366,14502.3799938606,16135.9136525986,18290.0282372282,21553.0308996263,24914.411255678,26233.6288964795,26375.9719503189,21829.2998697666,21796.0844360572,23852.3270285975,21700.0200458315,22159.6888632741,23730.1524496489,27608.5373712744,29961.2632774569,33769.1541633501,39432.9383493761,40007.469261214,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.6187469505,56848.1753918367,61176.4563611565,66679.0464899752,65640.7079484985,59797.7521801188,
Solomon Islands,SLB,,,,,,,,173.435848254969,187.369503414404,184.760133036498,,301.251679503788,235.333016810426,308.255768594121,453.787942277986,385.815463614959,414.248651093387,448.070035138772,515.664680106408,678.825745047787,794.49428210619,814.584800828941,781.34908559785,711.393491212699,690.389973509958,611.01467934222,529.253715603602,541.164821244742,599.063212027503,569.394209934214,688.519114237461,709.646389694179,815.494636195592,886.135441780755,1153.44753374033,1306.73752977948,1381.80090032119,1385.57053065883,1171.42786378531,1215.16735439827,1017.61375675438,965.76567510246,795.601533812388,788.613119344058,867.107172185448,1014.855280274,1119.6932966279,1260.28940393632,1388.96387714065,1428.50567310858,1604.20582993513,1938.89118680079,2141.82152227309,2248.61493505117,2274.88786574405,2167.11992829078,2225.48684209273,2332.84421585545,2411.86292635277,2344.04897615315,2250.6011638607,
Sierra Leone,SLE,138.938639928686,139.363569743324,143.4726482737,143.620306755701,150.748970879357,143.280492367138,147.15582102386,134.317456729551,124.75745824962,151.740796376573,158.261487259653,149.907234638136,163.013286782826,197.446522637728,218.079268532849,223.674863513011,191.741323741529,218.191800605492,296.444144879811,334.803897166003,324.830395132127,321.822778852153,365.904485194525,274.90177928366,293.315724581217,225.183191310296,125.152126511172,173.670345976015,253.831209992257,219.294602270747,150.388997452047,179.361210312569,156.403103874074,177.59726281034,211.592232244682,202.316042811522,218.366890204629,196.115381680372,153.458491996581,150.006424578628,138.698722497148,229.37565952613,252.396006970341,266.446905426105,266.569371315474,292.349066330563,323.389018440273,360.371660481482,408.481008463935,391.200942951228,401.834876099443,448.337662148696,566.378235059355,716.835826906915,714.699795733977,588.228862794816,501.415165523953,496.682294873131,533.991533265984,521.754836722241,509.376593987322,
El Salvador,SLV,,,,,,274.175259503141,282.189733068525,288.18699031465,290.025602994465,293.387951467695,308.439870124849,314.615682509032,326.769770202027,363.829635345497,410.289501521456,453.492451540898,548.152022315202,678.039258712384,706.615501146571,767.799243958328,778.448009043515,736.59114672011,717.543890387178,729.738710359514,751.725021407128,769.80357530977,753.979928189593,781.060007329013,816.219982845253,840.712335942259,914.131794738884,983.181504214564,1073.31025250137,1216.70084098324,1380.70837459609,1585.10889560143,1684.78450487114,1778.8363374756,1886.35996566952,1930.6274566566,2001.54004887966,2072.3015906358,2124.10181983345,2209.4972451963,2278.4303299528,2428.56887928932,2631.82273894031,2786.15777431659,2933.3942401921,2858.48334388385,2983.2288061357,3266.01097774165,3428.40933246681,3509.52653622458,3589.04288461991,3705.57970353453,3805.99568574434,3910.25440332717,4052.62477533742,4167.73093878563,3798.63652082321,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40864.3254697731,36604.4933810621,38730.8030430952,41464.7464336905,51270.1292257065,59558.7727178495,60900.5432888271,64261.0327257484,72697.7059863324,78643.5506479242,66703.2182274656,60254.7763024869,57297.5133143063,49988.4636311454,51570.9839547083,50817.3308247802,42662.9026513461,43828.2324609315,45399.0290605549,48996.592248824,47731.2085399347,,
Somalia,SOM,65.4797161127203,68.1063969710067,70.8130489706682,73.6072042568089,76.4803984686038,79.4288131599353,81.8711142362567,84.1989645808447,86.5503216195445,90.4579762259085,93.6546804964154,95.3538884951686,119.818206642189,144.344552548908,128.703339965476,183.195364909792,188.661068923787,103.818609194054,105.11333351228,100.194060938495,96.0960667990751,107.37212702214,117.193535405213,110.884783979098,119.174817325897,131.817364072182,138.096050356055,147.151476967847,148.216672024135,153.140710387238,126.924973244299,,,,,,,,,,,,,,,,,,,,,,,350.168161787632,374.114780718082,386.437816984877,389.822061534188,384.463401435243,389.83139549804,419.39480767891,438.255165584899,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.4505980581,2864.0847269944,3380.04141638289,2571.17271041453,2571.30403953333,914.785719885861,1727.28119565526,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.20076202711,6292.54362926707,7252.40185773992,7417.20364852201,7720.51057195234,
Sub-Saharan Africa (excluding high income),SSA,128.773648194991,130.738406942171,138.343462203566,154.748732911611,147.510327244452,160.331703743497,168.781880174084,162.752276155052,169.701928662213,189.161665974257,216.886415908941,214.840178648236,236.321082399218,294.28585019075,373.398731416679,401.031172371387,422.612835180504,452.093757712135,486.310715280831,568.2329953132,695.973939230308,942.865153632197,843.3683753554,713.989641072888,606.212529244377,558.930662219311,559.629642316057,619.150520310695,617.835628113257,597.333239475007,654.896667372579,644.220843964023,627.297232005287,599.187335359981,569.514000427026,644.453524056608,655.140188264298,662.331567968787,624.287724347553,614.125070286277,635.055924463374,593.60298976861,628.539321174175,771.890715275126,934.75083045916,1081.14201325486,1240.84990672498,1399.73984608536,1547.919596533,1440.98577882675,1654.54128961512,1806.2833667653,1827.32665354797,1891.6196826079,1907.82707689382,1687.10179837136,1528.18553526174,1588.05970444351,1625.82097114825,1628.84112706461,1500.34999742719,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.49375170405,1337.88223052413,1535.70689187913,1516.40437759013,1179.73971108066,1779.47036531513,1322.82036383331,1119.65143716565,,,,,,
Sub-Saharan Africa,SSF,128.800359660958,130.761166151421,138.36785369435,154.773439760815,147.541777568417,160.359229782947,168.80920017837,162.780170879094,169.724266640969,189.179176150076,216.903108032,214.868744259494,236.373392912068,294.343600239556,373.455812346795,401.093382417962,422.670909584626,452.188264534636,486.456751400256,568.476793076407,696.237845534418,943.090766282101,843.586797416444,714.221892427642,606.467202337684,559.226101311534,560.003775919745,619.590722339552,618.336190901943,597.864709007333,655.530438152802,644.848758343859,628.023407046809,599.971220057763,570.302024953095,645.246741858319,655.900984418811,663.169365481766,625.180385329428,615.017258994413,635.908953639476,594.450104895086,629.466576479826,772.788097789788,935.788370606037,1082.24061946472,1242.02425642332,1400.8850087147,1548.93138523168,1441.83890294023,1655.48619894749,1807.29959244263,1828.30557742638,1892.84763577628,1909.03322849849,1688.32725146016,1529.43925636502,1589.37001328992,1627.11035991953,1630.12737786282,1501.15292114676,
Small states,SST,,,,,,,,,,,461.031924919795,509.38864723726,589.369680556529,721.371362860301,1100.59008813509,1230.37472402995,1379.41960258162,1538.45573784906,1624.29472693018,1978.12358810892,2581.32031356461,2614.04085398213,2548.04289263677,2414.12637598326,2342.62823902362,2209.67933519722,2124.04017398309,2376.38727863745,2564.54296825621,2616.26714164771,2973.43843084708,2982.01741628973,3120.58889113387,3030.54683646707,3140.16357560422,3518.44675244161,3684.42783383245,3880.75333206851,3818.02354885595,4028.96242030689,4390.92663566922,4345.32214701351,4583.7725583495,5403.05837734987,6400.85317916948,7492.65768961253,8557.89895655811,10043.8990299158,11834.0405447568,9919.76836431061,11168.490827436,13207.6983859115,13520.9777841434,13815.5859619314,13995.6604914629,11738.1124733058,11350.7256733568,12032.933965063,13001.1586933361,12594.6768910683,10770.58977779,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.669872100335,577.628403970454,678.737963932546,745.320299910865,866.504995638803,883.097041341426,896.867791263475,1098.75521904166,1067.90805262233,1090.26076257543,1254.54159767468,1330.62011395181,1564.768547927,1770.46768807179,1584.77565743788,1700.09799666364,1813.80743359704,1953.5132573676,1987.57970166818,2157.84044569668,
Suriname,SUR,346.163198666065,363.95832558894,382.20563749202,403.757072560868,419.649854652524,468.627921894333,562.907542399196,634.791887779609,676.901761599322,714.159978436302,747.161113919647,815.210031687566,847.904497604014,930.237019295327,1133.23102871442,1295.81275714437,1412.21235427393,1793.65802784294,2053.87835343463,2180.72269010607,2211.21405386462,2468.4570616198,2535.13868455394,2438.70796782617,2368.92756674947,2368.18975900346,2381.50604196903,2571.9557098729,2985.5198430352,1366.46838688231,958.612332137947,1084.96425017373,961.826471860751,1001.72116282662,1391.62015383495,1565.21202336887,1921.90543949937,2039.83684343796,2415.742065684,1904.44517958318,2012.28165067815,1750.57673687227,2267.75398376931,2611.37749349033,3006.18323287406,3590.64818332412,5197.74790651499,5744.75972670722,6831.98362206284,7408.36078641818,8255.87487222955,8263.20380320348,9200.97478600343,9402.1644191114,9471.92200052426,9168.23715664009,5872.78942866166,6295.56056173578,6938.08698147294,6853.69341077988,4916.60566637918,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516040785,2691.19565226261,2920.91754234186,3102.29685877712,3771.35951578288,4819.12555470987,5196.94037965932,5146.67107827084,5538.61646477184,5643.6751092567,5413.15062068807,5717.21708969017,6533.55321303732,8712.69879312059,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16825.3516323547,18406.0119646255,17430.8267500537,18203.2424880484,18630.9759798504,16335.6453975896,16501.0838450986,17494.7287902036,19380.5135070548,19303.5456581383,19266.5135736247,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.4510136379,10815.1110457688,10454.9656390657,11175.7710286265,11452.7831245082,10201.3035366727,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23787.6465566688,27483.3371698569,24694.2304876707,23509.5431355463,25095.1322896197,22643.1002515007,23496.602499332,24214.9220717273,20881.7669299329,21663.643413767,23455.9447259222,26104.1027889949,25942.9547741436,25517.33066526,
Sweden,SWE,2114.00297269192,2288.92170111915,2468.69458903006,2657.02250478203,2941.04889945204,3206.09917020339,3454.42978938679,3720.92684527721,3926.40900146965,4234.16134821018,4736.21715377766,5132.71160742552,6027.12849917337,7301.215425886,8089.91458466682,10117.3066842673,10868.2757657546,11448.6193912266,12620.5186141512,14877.1642883549,17097.8326512095,15586.4300780047,13738.9722980374,12608.2291505865,13099.0208341765,13666.8577454736,17981.0194119405,21792.5589059822,24534.6938164191,25662.2205892506,30593.6724447761,31822.8038482367,32800.9826867546,24425.2849281118,26083.6143874838,30282.9639200066,32998.9681608432,30312.4875993103,30596.5272048832,30941.0793624668,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52274.4087868798,
Eswatini,SWZ,104.214055811225,125.311491894503,131.162089528268,151.501704361161,177.9669161218,187.948370470312,200.246112320211,189.377102112431,196.30217371348,251.75083200315,260.028979051307,307.368871916887,321.069430537678,471.569078803952,545.257617093698,576.883872766362,528.584253816049,571.246828268655,619.542432514749,725.112672810529,922.001649412919,938.174818152314,853.549917822489,851.596268383168,732.29622039224,515.072560342456,620.712035692557,780.268542333656,894.33958018379,872.782938295471,1355.38900074707,1367.78319552771,1481.86118053922,1528.89244383416,1563.74950694899,1833.09931612518,1695.13477490516,1781.88852291683,1609.21409301843,1557.06333059591,1728.71049762741,1521.76907531716,1405.44870562975,2148.632475194,2699.13074169713,3083.83814075588,3176.69116821334,3327.44513395798,3137.38726604361,3385.85884592044,4168.48940292685,4496.61336050974,4527.56503878653,4230.17126641521,4039.15934079483,3680.34947283775,3425.53195692846,3914.41848379603,4105.89368278939,3915.64346723669,3424.2822122311,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.2898302635,28460.3326151186,27942.8805401415,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,29160.1038110689,,,
Seychelles,SYC,288.057842014677,270.279362820574,287.044788426874,308.19526439697,332.305003111975,328.484900958875,337.646246557856,333.233812466557,314.351064841473,314.179852817028,343.881182121191,401.608039515583,546.951061288794,648.53192405897,744.506941901819,806.23264447194,814.474737986674,1044.35306798524,1376.54657947199,2030.13590345467,2329.35335798995,2419.03441901133,2296.30772927437,2280.45155062171,2338.07565218555,2588.55280379525,3165.94503803531,3638.98801125089,4128.1182318366,4407.20093965686,5302.84372714198,5314.66312816659,6128.44556922114,6559.12999396324,6555.5044074812,6748.93110885887,6583.20101813288,7280.98962117856,7715.91814709341,7747.61215872072,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.8299372808,11122.8620677142,9706.95605963959,10804.6844747547,12189.0951601357,12006.68296237,14765.6739800428,14700.3343408386,14745.3414620288,15068.6203494184,15945.2649266263,15994.8198615534,16213.4807569248,10764.4204224611,
Syrian Arab Republic,SYR,187.53728826627,200.183479817742,227.788340422721,238.437633438458,257.578160165979,247.498330036062,237.915673950358,251.488023772549,263.197929415226,292.650449237743,280.307436975775,319.234361756597,355.24326915866,366.477771742766,582.804431235542,738.716466421137,823.337316774106,853.813437626457,989.870175977556,1151.17492921003,1462.62994191833,1811.16781239384,1827.44443098019,1878.7749573128,1864.89113941165,1991.22475683508,2313.70458936044,2864.05461739956,1414.30603881076,1540.46821427488,1920.63122451941,2165.85189318266,2510.47775508502,2717.28216376037,3231.92674255619,3545.8089033319,4171.45609652336,4376.87333205155,4514.10471349477,4556.66107961861,4910.77774789534,5175.2619444591,5300.58281183443,5494.83965360699,6330.74018259423,7309.10787613772,8069.56487932034,9056.63466160915,10554.0837798677,10589.5990535421,11820.6077761445,3050.75445305659,2094.40809717989,1039.17530979407,1135.12524447001,916.358033064448,707.505266723622,942.518915865706,1268.23584864054,1334.37059333293,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16625.488923904,15785.9625484288,16384.902431222,18181.0928900371,20533.1876086725,24559.1437027965,25457.9778165421,27650.1163461538,22020.3472896377,21029.6959397391,21839.0090198076,21345.0259782194,21715.3139665448,23778.5191258375,26183.8850440535,28241.479293178,27545.1287854295,29553.1366979053,31350.8666282662,23879.9266491038,
Chad,TCD,104.471718929774,109.129250541736,114.581806596806,116.776543941781,120.820654687922,125.975478772857,128.342693976729,130.960782770981,129.731950795287,132.169979986681,128.791773595068,134.686332529714,153.443964456279,165.613494037592,163.136543315814,211.468197007644,207.528822135755,219.813694814865,256.823871349247,227.080003317318,228.822484409529,190.107208963518,176.84232644808,172.260217658847,185.394337119184,202.745556775734,203.501250883222,214.938182340033,265.240971286652,248.303375662058,291.553357322654,304.874472521182,296.039696568968,222.923183217462,173.990272419466,206.26065256048,221.673040069621,205.862695808741,224.553739501648,190.559071876625,166.175708881786,197.146082103195,221.416536911391,292.600880182047,454.336365239401,658.566973042801,710.396398684645,799.603741996266,929.382751892261,803.686388398795,892.568869694168,984.736130484829,967.352948812122,979.811742616759,1020.28797948927,776.019752284262,693.449767448537,665.948884859102,726.151007088549,709.54004317463,659.270044977801,
East Asia & Pacific (IDA & IBRD countries),TEA,91.9411448081928,80.9995268658044,72.9970852722311,77.0930413870433,86.8323310076376,98.6068407818844,104.872885230697,99.1586769819483,97.7998744429986,106.821894876697,115.435847422862,120.784202627525,133.609238938861,164.199427066663,181.751444300876,200.351584971894,200.054345583608,227.227982487083,216.903224620895,247.343507645716,281.140694464578,295.490243259163,305.006846649476,314.19190583691,335.101620782804,360.925601825062,354.03380417532,343.847271220673,374.726757643834,398.546610889525,420.452281476478,449.19650000682,496.486998173144,537.828393840847,638.852236688252,778.382724222394,883.145266381345,903.477775791624,813.57673116108,885.945704009887,965.756345421682,1019.03039374055,1117.76044293677,1253.47776750915,1442.78672613148,1657.91174062867,1980.89604689097,2485.20697031024,3120.01993239737,3359.57101744334,4042.3562504187,4905.25230918853,5425.76659252388,5936.80576471856,6348.10975470248,6561.19100586798,6648.81244815453,7210.91699438358,8012.14971049584,8235.58367678187,8346.03881045794,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298.10762761264,2213.32065532954,2338.50053727151,2317.18908164985,2174.61715794382,2154.69553689606,1932.78360276731,2129.20747432102,2189.6546119735,2256.41079621701,2180.25560131256,1890.17656884634,2059.06749166888,2096.89614275825,2359.84544596267,2900.75809670162,3751.47686262089,4696.16930147121,5673.38494849185,7285.22807640334,8994.91821781286,7103.4688595699,8309.82204341175,10041.797408911,10432.4712727761,11000.6556638584,10330.791925471,8019.89384556481,7677.40046878136,8562.50740041241,8876.15396402873,9013.79564853992,8387.39069310257,
Togo,TGO,76.6386966178104,79.1202816529452,81.9944440812139,87.7922979453762,99.9378893887589,109.620120649437,121.834175439114,124.878857131216,124.349763954504,131.570191772583,120.053880870366,131.098435850626,149.350828711501,176.473816398963,237.814218072906,256.102144117792,251.326530735178,308.695342649041,319.941808458612,337.449679789145,417.669139876884,342.190696121834,281.810552248143,252.973785957241,228.648692582517,234.356109981473,315.462122145632,359.790724421822,385.425418755934,367.792584109987,431.450388393856,414.781437351068,429.042360955801,306.151247376532,238.465453459228,309.818293556622,336.977003891945,334.143842398366,342.657904201102,329.816469698975,302.958591951416,292.823103529291,328.398107277437,396.920579751545,413.329866159356,406.562366042383,408.057117336142,449.738250451153,546.35037020228,540.608712584616,534.04478262418,587.097492827983,571.806723944167,621.398853574683,640.934219628827,570.909967175308,803.1518934041,830.745276651438,901.523016898937,893.352454121675,914.950792453212,
Thailand,THA,100.76747498819,107.498000971957,113.782849798549,118.143906991999,125.938694169401,137.91864667231,161.005521595517,166.923063418933,174.784753754061,186.879167529008,192.127686001108,194.266670952522,209.374780691917,269.887959183304,332.175269901396,351.619335819513,391.569389821531,445.420852493951,528.626755130957,589.885059996931,682.929972776379,721.05934481239,742.851232619121,798.080449924439,818.038933525859,747.703437345799,813.45150453102,936.780458315873,1123.43764273139,1295.46472202503,1508.94246991043,1716.41541952704,1927.88260333504,2209.36303047747,2491.42783631948,2846.58683404849,3043.98031418826,2468.18472987515,1845.82886964502,2033.25800929259,2007.7352707452,1893.26423865967,2096.18780236208,2359.11683054367,2660.12683458135,2894.06265596401,3369.54319807344,3973.01717157725,4379.65878719505,4213.00665375142,5076.33987220163,5492.12149993341,5860.58147053475,6168.26135569944,5951.88348654008,5840.05306687798,5993.30551610045,6593.81835157138,7296.87960772339,7817.00967118918,7186.87409206525,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.63245735304,250.340885777157,391.943768487842,293.98040221846,267.432962900242,213.544144308394,178.361251487267,155.18851774477,219.040245556382,177.559628667509,138.429146735759,171.048064575398,190.002677638953,237.757335195414,311.627231254541,340.583183232527,408.838413523407,526.643288270494,715.8657062687,676.12351106337,749.552412285997,847.382432066315,969.296103880894,1048.22560182624,1104.17235837941,978.404981180605,807.10258610434,848.672379903239,853.218873401321,890.544402355733,859.137961121368,
